ID,SUBID,POS,SP,ARAB_V,ARAB_U,ARAB_T,LEMMA_V,LEMMA_U,LEMMA_T,GEN,NUM,CASE,PER,DEF,RAT,TYPE,TENSE,PROC_V,PROC_U,PROC_T,STEM_V,STEM_U,STEM_T,ENC_V,ENC_U,ENC_T,ROOT,BW,IPA
V0001018,0,V,T,أَوَنَكْتُبُكُمْ,أونكتبكم,ʾawanaktúbukum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,كُمْ,كم,kum,ك-ت-ب,>awanakotubukumo,
V0001019,0,V,T,أَوَنَكْتُبُكُمَا,أونكتبكما,ʾawanaktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,كُمَا,كما,kúma̱,ك-ت-ب,>awanakotubukumaA,
V0001020,0,V,T,أَوَنَكْتُبُهَا,أونكتبها,ʾawanaktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,هَا,ها,ha̱,ك-ت-ب,>awanakotubuhaA,
V0001021,0,V,T,أَوَنَكْتُبُهُ,أونكتبه,ʾawanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,هُ,ه,hu,ك-ت-ب,>awanakotubuhu,
V0001022,0,V,T,أَوَنَكْتُبُهُمْ,أونكتبهم,ʾawanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,هُمْ,هم,hum,ك-ت-ب,>awanakotubuhumo,
V0001023,0,V,T,أَوَنَكْتُبُهُمَا,أونكتبهما,ʾawanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,هُمَا,هما,húma̱,ك-ت-ب,>awanakotubuhumaA,
V0001024,0,V,T,أَوَنَكْتُبُهُنَّ,أونكتبهن,ʾawanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,هُنَّ,هن,húnna,ك-ت-ب,>awanakotubuhun~a,
V0001025,0,V,T,أَوَنَكْتُبُكُنَّ,أونكتبكن,ʾawanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَوَ,أو,ʾáwa,نَكْتُبُ,نكتب,náktubu,كُنَّ,كن,kúnna,ك-ت-ب,>awanakotubukun~a,
V0001026,0,V,T,أَفَنَكْتُبُ,أفنكتب,ʾafanáktubu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,,,,ك-ت-ب,>afanakotubu,
V0001027,0,V,T,أَفَنَكْتُبُنِي,أفنكتبني,ʾafanaktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,نِي,ني,ni̱,ك-ت-ب,>afanakotubuniy,
V0001028,0,V,T,أَفَنَكْتُبُنَا,أفنكتبنا,ʾafanaktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,نَا,نا,na̱,ك-ت-ب,>afanakotubunaA,
V0001029,0,V,T,أَفَنَكْتُبُكَ,أفنكتبك,ʾafanaktúbuka,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,كَ,ك,ka,ك-ت-ب,>afanakotubuka,
V0001030,0,V,T,أَفَنَكْتُبُكِ,أفنكتبك,ʾafanaktúbuki,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,كِ,ك,ki,ك-ت-ب,>afanakotubuki,
V0001031,0,V,T,أَفَنَكْتُبُكُمْ,أفنكتبكم,ʾafanaktúbukum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,كُمْ,كم,kum,ك-ت-ب,>afanakotubukumo,
V0001032,0,V,T,أَفَنَكْتُبُكُمَا,أفنكتبكما,ʾafanaktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,كُمَا,كما,kúma̱,ك-ت-ب,>afanakotubukumaA,
V0001033,0,V,T,أَفَنَكْتُبُهَا,أفنكتبها,ʾafanaktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,هَا,ها,ha̱,ك-ت-ب,>afanakotubuhaA,
V0001034,0,V,T,أَفَنَكْتُبُهُ,أفنكتبه,ʾafanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,هُ,ه,hu,ك-ت-ب,>afanakotubuhu,
V0001035,0,V,T,أَفَنَكْتُبُهُمْ,أفنكتبهم,ʾafanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,هُمْ,هم,hum,ك-ت-ب,>afanakotubuhumo,
V0001036,0,V,T,أَفَنَكْتُبُهُمَا,أفنكتبهما,ʾafanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,هُمَا,هما,húma̱,ك-ت-ب,>afanakotubuhumaA,
V0001037,0,V,T,أَفَنَكْتُبُهُنَّ,أفنكتبهن,ʾafanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,هُنَّ,هن,húnna,ك-ت-ب,>afanakotubuhun~a,
V0001038,0,V,T,أَفَنَكْتُبُكُنَّ,أفنكتبكن,ʾafanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,2,أَفَ,أف,ʾáfa,نَكْتُبُ,نكتب,náktubu,كُنَّ,كن,kúnna,ك-ت-ب,>afanakotubukun~a,
V0001039,0,V,T,تَكْتُبُ,تكتب,táktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,,,,ك-ت-ب,takotubu,
V0001040,0,V,T,تَكْتُبُنِي,تكتبني,taktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,نِي,ني,ni̱,ك-ت-ب,takotubuniy,
V0001041,0,V,T,تَكْتُبُنَا,تكتبنا,taktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,نَا,نا,na̱,ك-ت-ب,takotubunaA,
V0001042,0,V,T,تَكْتُبُكَ,تكتبك,taktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,كَ,ك,ka,ك-ت-ب,takotubuka,
V0001043,0,V,T,تَكْتُبُكِ,تكتبك,taktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,كِ,ك,ki,ك-ت-ب,takotubuki,
V0001044,0,V,T,تَكْتُبُكُمْ,تكتبكم,taktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,كُمْ,كم,kum,ك-ت-ب,takotubukumo,
V0001045,0,V,T,تَكْتُبُكُمَا,تكتبكما,taktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,كُمَا,كما,kúma̱,ك-ت-ب,takotubukumaA,
V0001046,0,V,T,تَكْتُبُهَا,تكتبها,taktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,هَا,ها,ha̱,ك-ت-ب,takotubuhaA,
V0001047,0,V,T,تَكْتُبُهُ,تكتبه,taktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,هُ,ه,hu,ك-ت-ب,takotubuhu,
V0001048,0,V,T,تَكْتُبُهُمْ,تكتبهم,taktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,هُمْ,هم,hum,ك-ت-ب,takotubuhumo,
V0001049,0,V,T,تَكْتُبُهُمَا,تكتبهما,taktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,هُمَا,هما,húma̱,ك-ت-ب,takotubuhumaA,
V0001050,0,V,T,تَكْتُبُهُنَّ,تكتبهن,taktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,هُنَّ,هن,húnna,ك-ت-ب,takotubuhun~a,
V0001051,0,V,T,تَكْتُبُكُنَّ,تكتبكن,taktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,,,,تَكْتُبُ,تكتب,táktubu,كُنَّ,كن,kúnna,ك-ت-ب,takotubukun~a,
V0001052,0,V,T,وَتَكْتُبُ,وتكتب,watáktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,,,,ك-ت-ب,watakotubu,
V0001053,0,V,T,وَتَكْتُبُنِي,وتكتبني,wataktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,نِي,ني,ni̱,ك-ت-ب,watakotubuniy,
V0001054,0,V,T,وَتَكْتُبُنَا,وتكتبنا,wataktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,نَا,نا,na̱,ك-ت-ب,watakotubunaA,
V0001055,0,V,T,وَتَكْتُبُكَ,وتكتبك,wataktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,كَ,ك,ka,ك-ت-ب,watakotubuka,
V0001056,0,V,T,وَتَكْتُبُكِ,وتكتبك,wataktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,كِ,ك,ki,ك-ت-ب,watakotubuki,
V0001057,0,V,T,وَتَكْتُبُكُمْ,وتكتبكم,wataktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,كُمْ,كم,kum,ك-ت-ب,watakotubukumo,
V0001058,0,V,T,وَتَكْتُبُكُمَا,وتكتبكما,wataktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,كُمَا,كما,kúma̱,ك-ت-ب,watakotubukumaA,
V0001059,0,V,T,وَتَكْتُبُهَا,وتكتبها,wataktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,هَا,ها,ha̱,ك-ت-ب,watakotubuhaA,
V0001060,0,V,T,وَتَكْتُبُهُ,وتكتبه,wataktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,هُ,ه,hu,ك-ت-ب,watakotubuhu,
V0001061,0,V,T,وَتَكْتُبُهُمْ,وتكتبهم,wataktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,هُمْ,هم,hum,ك-ت-ب,watakotubuhumo,
V0001062,0,V,T,وَتَكْتُبُهُمَا,وتكتبهما,wataktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,هُمَا,هما,húma̱,ك-ت-ب,watakotubuhumaA,
V0001063,0,V,T,وَتَكْتُبُهُنَّ,وتكتبهن,wataktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,هُنَّ,هن,húnna,ك-ت-ب,watakotubuhun~a,
V0001064,0,V,T,وَتَكْتُبُكُنَّ,وتكتبكن,wataktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,وَ,و,wa,تَكْتُبُ,تكتب,táktubu,كُنَّ,كن,kúnna,ك-ت-ب,watakotubukun~a,
V0001065,0,V,T,فَتَكْتُبُ,فتكتب,fatáktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,,,,ك-ت-ب,fatakotubu,
V0001066,0,V,T,فَتَكْتُبُنِي,فتكتبني,fataktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,نِي,ني,ni̱,ك-ت-ب,fatakotubuniy,
V0001067,0,V,T,فَتَكْتُبُنَا,فتكتبنا,fataktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,نَا,نا,na̱,ك-ت-ب,fatakotubunaA,
V0001068,0,V,T,فَتَكْتُبُكَ,فتكتبك,fataktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,كَ,ك,ka,ك-ت-ب,fatakotubuka,
V0001069,0,V,T,فَتَكْتُبُكِ,فتكتبك,fataktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,كِ,ك,ki,ك-ت-ب,fatakotubuki,
V0001070,0,V,T,فَتَكْتُبُكُمْ,فتكتبكم,fataktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,كُمْ,كم,kum,ك-ت-ب,fatakotubukumo,
V0001071,0,V,T,فَتَكْتُبُكُمَا,فتكتبكما,fataktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,كُمَا,كما,kúma̱,ك-ت-ب,fatakotubukumaA,
V0001072,0,V,T,فَتَكْتُبُهَا,فتكتبها,fataktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,هَا,ها,ha̱,ك-ت-ب,fatakotubuhaA,
V0001073,0,V,T,فَتَكْتُبُهُ,فتكتبه,fataktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,هُ,ه,hu,ك-ت-ب,fatakotubuhu,
V0001074,0,V,T,فَتَكْتُبُهُمْ,فتكتبهم,fataktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,هُمْ,هم,hum,ك-ت-ب,fatakotubuhumo,
V0001075,0,V,T,فَتَكْتُبُهُمَا,فتكتبهما,fataktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,هُمَا,هما,húma̱,ك-ت-ب,fatakotubuhumaA,
V0001076,0,V,T,فَتَكْتُبُهُنَّ,فتكتبهن,fataktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,هُنَّ,هن,húnna,ك-ت-ب,fatakotubuhun~a,
V0001077,0,V,T,فَتَكْتُبُكُنَّ,فتكتبكن,fataktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,فَ,ف,fa,تَكْتُبُ,تكتب,táktubu,كُنَّ,كن,kúnna,ك-ت-ب,fatakotubukun~a,
V0001078,0,V,T,أَتَكْتُبُ,أتكتب,ʾatáktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,,,,ك-ت-ب,>atakotubu,
V0001079,0,V,T,أَتَكْتُبُنِي,أتكتبني,ʾataktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,نِي,ني,ni̱,ك-ت-ب,>atakotubuniy,
V0001080,0,V,T,أَتَكْتُبُنَا,أتكتبنا,ʾataktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,نَا,نا,na̱,ك-ت-ب,>atakotubunaA,
V0001081,0,V,T,أَتَكْتُبُكَ,أتكتبك,ʾataktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,كَ,ك,ka,ك-ت-ب,>atakotubuka,
V0001082,0,V,T,أَتَكْتُبُكِ,أتكتبك,ʾataktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,كِ,ك,ki,ك-ت-ب,>atakotubuki,
V0001083,0,V,T,أَتَكْتُبُكُمْ,أتكتبكم,ʾataktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,كُمْ,كم,kum,ك-ت-ب,>atakotubukumo,
V0001084,0,V,T,أَتَكْتُبُكُمَا,أتكتبكما,ʾataktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,كُمَا,كما,kúma̱,ك-ت-ب,>atakotubukumaA,
V0001085,0,V,T,أَتَكْتُبُهَا,أتكتبها,ʾataktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,هَا,ها,ha̱,ك-ت-ب,>atakotubuhaA,
V0001086,0,V,T,أَتَكْتُبُهُ,أتكتبه,ʾataktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,هُ,ه,hu,ك-ت-ب,>atakotubuhu,
V0001087,0,V,T,أَتَكْتُبُهُمْ,أتكتبهم,ʾataktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,هُمْ,هم,hum,ك-ت-ب,>atakotubuhumo,
V0001088,0,V,T,أَتَكْتُبُهُمَا,أتكتبهما,ʾataktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,هُمَا,هما,húma̱,ك-ت-ب,>atakotubuhumaA,
V0001089,0,V,T,أَتَكْتُبُهُنَّ,أتكتبهن,ʾataktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,هُنَّ,هن,húnna,ك-ت-ب,>atakotubuhun~a,
V0001090,0,V,T,أَتَكْتُبُكُنَّ,أتكتبكن,ʾataktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَ,أ,ʾa,تَكْتُبُ,تكتب,táktubu,كُنَّ,كن,kúnna,ك-ت-ب,>atakotubukun~a,
V0001091,0,V,T,أَوَتَكْتُبُ,أوتكتب,ʾawatáktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,,,,ك-ت-ب,>awatakotubu,
V0001092,0,V,T,أَوَتَكْتُبُنِي,أوتكتبني,ʾawataktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,نِي,ني,ni̱,ك-ت-ب,>awatakotubuniy,
V0001093,0,V,T,أَوَتَكْتُبُنَا,أوتكتبنا,ʾawataktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,نَا,نا,na̱,ك-ت-ب,>awatakotubunaA,
V0001094,0,V,T,أَوَتَكْتُبُكَ,أوتكتبك,ʾawataktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,كَ,ك,ka,ك-ت-ب,>awatakotubuka,
V0001095,0,V,T,أَوَتَكْتُبُكِ,أوتكتبك,ʾawataktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,كِ,ك,ki,ك-ت-ب,>awatakotubuki,
V0001096,0,V,T,أَوَتَكْتُبُكُمْ,أوتكتبكم,ʾawataktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,كُمْ,كم,kum,ك-ت-ب,>awatakotubukumo,
V0001097,0,V,T,أَوَتَكْتُبُكُمَا,أوتكتبكما,ʾawataktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,كُمَا,كما,kúma̱,ك-ت-ب,>awatakotubukumaA,
V0001098,0,V,T,أَوَتَكْتُبُهَا,أوتكتبها,ʾawataktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,هَا,ها,ha̱,ك-ت-ب,>awatakotubuhaA,
V0001099,0,V,T,أَوَتَكْتُبُهُ,أوتكتبه,ʾawataktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,هُ,ه,hu,ك-ت-ب,>awatakotubuhu,
V0001100,0,V,T,أَوَتَكْتُبُهُمْ,أوتكتبهم,ʾawataktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,هُمْ,هم,hum,ك-ت-ب,>awatakotubuhumo,
V0001101,0,V,T,أَوَتَكْتُبُهُمَا,أوتكتبهما,ʾawataktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,هُمَا,هما,húma̱,ك-ت-ب,>awatakotubuhumaA,
V0001102,0,V,T,أَوَتَكْتُبُهُنَّ,أوتكتبهن,ʾawataktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,هُنَّ,هن,húnna,ك-ت-ب,>awatakotubuhun~a,
V0001103,0,V,T,أَوَتَكْتُبُكُنَّ,أوتكتبكن,ʾawataktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَوَ,أو,ʾáwa,تَكْتُبُ,تكتب,táktubu,كُنَّ,كن,kúnna,ك-ت-ب,>awatakotubukun~a,
V0001104,0,V,T,أَفَتَكْتُبُ,أفتكتب,ʾafatáktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,,,,ك-ت-ب,>afatakotubu,
V0001105,0,V,T,أَفَتَكْتُبُنِي,أفتكتبني,ʾafataktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,نِي,ني,ni̱,ك-ت-ب,>afatakotubuniy,
V0001106,0,V,T,أَفَتَكْتُبُنَا,أفتكتبنا,ʾafataktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,نَا,نا,na̱,ك-ت-ب,>afatakotubunaA,
V0001107,0,V,T,أَفَتَكْتُبُكَ,أفتكتبك,ʾafataktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,كَ,ك,ka,ك-ت-ب,>afatakotubuka,
V0001108,0,V,T,أَفَتَكْتُبُكِ,أفتكتبك,ʾafataktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,كِ,ك,ki,ك-ت-ب,>afatakotubuki,
V0001109,0,V,T,أَفَتَكْتُبُكُمْ,أفتكتبكم,ʾafataktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,كُمْ,كم,kum,ك-ت-ب,>afatakotubukumo,
V0001110,0,V,T,أَفَتَكْتُبُكُمَا,أفتكتبكما,ʾafataktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,كُمَا,كما,kúma̱,ك-ت-ب,>afatakotubukumaA,
V0001111,0,V,T,أَفَتَكْتُبُهَا,أفتكتبها,ʾafataktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,هَا,ها,ha̱,ك-ت-ب,>afatakotubuhaA,
V0001112,0,V,T,أَفَتَكْتُبُهُ,أفتكتبه,ʾafataktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,هُ,ه,hu,ك-ت-ب,>afatakotubuhu,
V0001113,0,V,T,أَفَتَكْتُبُهُمْ,أفتكتبهم,ʾafataktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,2,أَفَ,أف,ʾáfa,تَكْتُبُ,تكتب,táktubu,هُمْ,هم,hum,ك-ت-ب,>afatakotubuhumo,
